node1,node2,relationship_type,weight
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ96R4jXudBjsRECgwFvGqk5Q,co_reviewed_place,3.188
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJn2YR4tydBjsR76Ujn5xhak8,co_reviewed_place,3.188
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJpYSiHEG5BjsR1ZNJlloOrvI,co_reviewed_place,2.924
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ59WpP4UpBDsR5oYgTYmyhno,co_reviewed_place,3.635
place::ChIJEU6I6hKDBjsRvMeXfF6jNy8,place::ChIJDbOCbOEpBDsRGXzqHo5TGck,co_reviewed_place,3.75
place::ChIJEU6I6hKDBjsRvMeXfF6jNy8,place::ChIJAzU2LrmXBjsRtKAvjEwKyQM,co_reviewed_place,4.0
place::ChIJEU6I6hKDBjsRvMeXfF6jNy8,place::ChIJ72IPMsYpBDsRfKh1L8TI4cc,co_reviewed_place,4.25
place::ChIJEU6I6hKDBjsRvMeXfF6jNy8,place::ChIJ59WpP4UpBDsR5oYgTYmyhno,co_reviewed_place,3.75
place::ChIJA9XmEZaXBjsREmckXJgSs8g,place::ChIJh_EnhcOABjsRHN91tNw1LuI,co_reviewed_place,5.6
place::ChIJA9XmEZaXBjsREmckXJgSs8g,place::ChIJjfO2v0cjBDsRsKc-LKoWRkQ,co_reviewed_place,2.933
place::ChIJA9XmEZaXBjsREmckXJgSs8g,place::ChIJcfvrXkC5BjsRu3pY0p9dUgA,co_reviewed_place,3.85
place::ChIJA9XmEZaXBjsREmckXJgSs8g,place::ChIJpYSiHEG5BjsR1ZNJlloOrvI,co_reviewed_place,3.85
place::ChIJSbdL6FwpBDsRe3ls0A6mwDI,place::ChIJs0Wor3DVBTsR3EUyE5eY0po,co_reviewed_place,3.85
place::ChIJSbdL6FwpBDsRe3ls0A6mwDI,place::ChIJVwjgd1i0BzsRblc5epBLSdk,co_reviewed_place,3.85
place::ChIJSbdL6FwpBDsRe3ls0A6mwDI,place::ChIJ5U3FUsN6BzsRXLUT1A2krkE,co_reviewed_place,3.85
