:START_ID(User),:END_ID(Place),rating,review_text,:TYPE
writer_and_traveller,ChIJyynNh8AqBDsRiwzRqzGp6EU,5,"Beautiful place. There’s no entry ticket or any charges. However, car parking isn’t available, so you have to park wherever you find space. Walking along the dam walls was a great experience. I saw some people swimming, but I wouldn’t encourage that as it could be dangerous. Overall, it’s a nice place to visit.",REVIEWED
dinesh_e,ChIJyynNh8AqBDsRiwzRqzGp6EU,5,Boating is 50rupes only for dam round apart auto available from railway station. Near by many branches river available you can spend time with your family.,REVIEWED
selva_selva,ChIJyynNh8AqBDsRiwzRqzGp6EU,5,"The Gundar Dam is a reservoir located at the foothills of the Western Ghats, near Courtallam and Tenkasi in the Tenkasi district. It is also an important tourist destination in the Tenkasi district. This reservoir was constructed in 1983 to meet the irrigation needs of the then Tirunelveli district. Gundar is a natural reservoir. The length of this reservoir is 389 meters, and its height is 36.10 meters. This reservoir is a medium-scale irrigation project. The construction work of this reservoir began in 1979 and was completed in 1983. The capacity of this reservoir is 25 million cubic feet.",REVIEWED
josh_11,ChIJER8LMBfVBTsR75-rEdGnPi4,5,Every hill is beautiful  because it shows us how fractional we are to the world.,REVIEWED
sreenath,ChIJER8LMBfVBTsR75-rEdGnPi4,4,Thrilling experience but trucking at your own risk the place was just awesome,REVIEWED
cradby_cruizer,ChIJER8LMBfVBTsR75-rEdGnPi4,5,Nice place.its not well established spot... So it's a hidden place. It's possible for elephant or other wild animals in there.so risk is yours. Heavy wind and you can see tamilnadu from the top of this rock... It's beautiful seaneary,REVIEWED
adarsh_a,ChIJER8LMBfVBTsR75-rEdGnPi4,5,"Rajathottam View Point is an absolutely stunning location tucked away in the hills near Thenmala. The view from the top is surreal — endless green valleys, mist-covered peaks, and the towns below look like tiny dots. The silence here is something rare… just the wind, rustling grass, and the occasional call of a bird.

The road leading up is narrow and a bit rough, but totally worth it if you love offbeat nature spots. On the way, you pass clove plantations and thick forest trails. The final stretch requires a short hike (nothing too difficult), but the reward is one of the best panoramic views I’ve seen in South India.

Tip: Try to visit early in the morning or just before sunset. Also, carry water and snacks — there aren’t any shops nearby. Locals are friendly and may even offer guidance if you ask politely.

Perfect place for peace seekers, photographers, and nature lovers. Highly recommended if you’re visiting Palaruvi or Thenmala!

📍 Location: Near Palaruvi Waterfalls
🕒 Ideal Time: Sunrise or Sunset
🚙 Accessibility: Jeep or bike-friendly, last stretch needs light trekking
📸 Must-bring: Camera, water bottle, light snacks",REVIEWED
adarsh_p_deep,ChIJER8LMBfVBTsR75-rEdGnPi4,5,"One of the best trucking experience of my lifetime. It’s best to climb with your friends. The view is only visible during summer season, but the climate is awesome in winter season or rainy season. It’s an amazing experience and when you are on the top, you will feel like you will fly away in the wind. This is the second fastest wind blowing location in Kerala, experience mind blowing old people are not recommended to climb this as this include 80° climb in rock. The top station gives us an amazing experience and all the inclining the hill is washed away in the view. I really love this and will do it again, some other time, I kindly advise people to not bring any plastic to this place. If you bring, please take it back with you. Do not disturb the nature. What will you teach other is lock this place up",REVIEWED
karthick,ChIJEU6I6hKDBjsRvMeXfF6jNy8,4,"It has some basic facilities like Auto stand,taxi stand,nearly restaurants,lodges,vehicles security places. etc.... but they are not maintained properly. Particularly ro water system has goes to completely failure condition. Sameway bathroom maintenance very very worst. Please be arrange another way to these facilities.",REVIEWED
bharani_t,ChIJEU6I6hKDBjsRvMeXfF6jNy8,4,Closer to Railway station . Well built with good facilities but  can be maintained better. Good thing that Auto Rikshaw Stand inside for pickup and drop. Note that some local minibus are stopping at old bus stand which is quite far from this new bus stand.,REVIEWED
abhishek_vijayan,ChIJEU6I6hKDBjsRvMeXfF6jNy8,3,The place is located at the centre of Tenkasi from where buses to all neighboring states can be caught. Only the issue is difficulties in finding the correct parking area of the desired bus. Especially for non - tamils as there are limited English sign boards.,REVIEWED
praveen_kumar_raja,ChIJEU6I6hKDBjsRvMeXfF6jNy8,4,Big roads and many shops out side bus stand. Just too much mosquitos there.,REVIEWED
prakash_ntk,ChIJEU6I6hKDBjsRvMeXfF6jNy8,4,"The Tenkasi New Bus Stand is generally well-regarded for being spacious and clean, with a good location for various routes. However, some older reviews mentioned a lack of basic amenities and cleanliness issues, though recent reviews highlight its planned construction and cleanliness. It is noted for its accessibility, including wheelchair-accessible parking.",REVIEWED
sajin_murali,ChIJpYX5oKS0BzsRCF-SFs2O4X4,5,"A place of natural beauty. Once you reach the top of the rock, you will wonder if this earth was ever so beautiful. It is also a Muslim pilgrimage center. You should climb the mountain with all etiquette. Never climb the mountain while drunk.",REVIEWED
deepak_s,ChIJpYX5oKS0BzsRCF-SFs2O4X4,5,"Thangalpara is famous for the huge rock and the dargah of the sufi saint. You need to climb around 900m to reach the top. The climb is not strenuous and it's mostly on smooth rock, but it's pretty steep in some places. Best to avoid of it's rainy / slippery. You see amazing panoramic views of the hills, valleys and tea plantations from atop, and would recommend going at least once to be mesmerised by the view. No tickets for entry though.",REVIEWED
mohammad_muneeb,ChIJpYX5oKS0BzsRCF-SFs2O4X4,5,"It's a must visit place if ur in vagamon
There will be a huge stone up there when u climb and u will have a nice experience in it
One thing to make sure is to wear a proper sport shoe with proper grip so that u can easily climb up and come down without slipping away",REVIEWED
nidhin_kumar,ChIJpYX5oKS0BzsRCF-SFs2O4X4,4,"Overall, the experience here is truly wonderful and the views are breathtaking. The climb to the top can be a little challenging, but once you reach, the scenery is absolutely worth it. On cloudy days, with cool winds blowing through, the atmosphere feels magical. Definitely a must-visit spot if you’re anywhere near this area",REVIEWED
vishnupriya_v,ChIJpYX5oKS0BzsRCF-SFs2O4X4,5,"Grewt experience in the mountains climbing and great view of the big stone and the kabar
“Thangal Para is a peaceful hilltop in Vagamon, known for its huge rock and the dargah of a Sufi saint. The place is surrounded by green meadows and misty hills, making it both a spiritual and scenic spot. Standing there feels calm and refreshing, with a wide view of valleys that truly capture the beauty of Vagamon.”",REVIEWED
george_arunsowriraj,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,5,"Very nice water falls with 500 mts trecking . You can park your vehicles near by ticket counter . For cars 75 rupees and per person adult 50 rupees. Tickets payments done only by GPay. They I’ll not accept cash. You won’t get internet in mid of jungle, need to connect with their WiFi and have to pay the ticket charge, it I’ll take some time. It’s very nice experience .",REVIEWED
abdul_rahman,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,5,"Located between Tamil Nadu and Kerala, Manalar Waterfalls is a seasonal, slow-moving waterfall in the Western Ghats. It is also known as Achankovil Falls. At 70 feet, it provides an amazing view after the monsoon season. It tops the list of stunning waterfalls in Kerala as Kumbhavurutty never fails to captivate tourists. You can hear the gush of the waters even as you drive there. Steps have been carved into the rocks to help visitors climb to the top of the waterfall.

Due to the proximity of the waterfalls to the Konni forest, many wild animals can be seen there too. The Kerala Forest Department has also established an eco-contact centre which is run by the Manalar-Kumbhavurutty Vana Samrakshana Samithy. The area is popular among trekkers.",REVIEWED
mohammed_saabiq,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,4,"I had a great time at Kumbhavurutty Falls. The short walk through the forest was enjoyable, and the waterfall was worth it—calm, refreshing, and a lovely place to spend some time. The car parking fee is ₹75, which felt a little bit high, but overall, the experience was memorable.",REVIEWED
sathya_sachinism,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,4,"Visited kumbhavurutty falls in weekdays. The Nature, Smell of Herbs, Atmosphere makes rejuvenate my body & soul.. Must visit place. Its located near Achankovil & around 28kms from sengottai... ❤️❤️❤️",REVIEWED
velayutham_raja,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,4,This waterfalls is located in a high dense forest and  we need to walk 500 meters. Entry fee Rupees 50 per person. Visited on today even Monday the falls have high crowded with decent quantum of water.   Suitable for all. Seen Peacock and Monkeys.,REVIEWED
insane_alastor,ChIJ1S7Asz1_BjsRHMPTvhPcsew,4,"Really Nice Place. Cool and Great Environment. Btw people bath under the waterfalls(I didn't know till I visited it).
Make sure to Visit on Weekdays and in Morning or Evening as it's pretty crowded. Moreover There is no service and Be aware of Monkeys.",REVIEWED
manjunatha_balakrishna,ChIJ1S7Asz1_BjsRHMPTvhPcsew,5,"Reserve Forest is so beautiful and roads are well maintained. Guards will be there all over

Beautiful scenery while travelling.

I love to travel in train on these forests.

Check post police is strict and it's good for nature.

Lack of good restaurants.

Palaruvi water falls is so enjoyable.",REVIEWED
vishnu_kala,ChIJ1S7Asz1_BjsRHMPTvhPcsew,5,"Superb place to visit and enjoy. In God's own country Thenmala forest is one of the most beautiful place in ethnic beauty. Dams, Resorts, hills, water falls, wild animals, boating, tree houses etc. Everyone must visit.",REVIEWED
